rowid,StockTakeID,DocNum,Inspector,SEQ,Location,SKU,Barcode,IBC,SBC,ProductName,QNT,SalePrice,DateTime
0064,470564,Q001040D024740000470564202102170832B01B0102,20032476,0064,B01B0102,8850848014484,8850848014484,8850848014484,8850848014484,เพียวรินบาธเบบี้เฮดทูโท 500มล,12,49.4,17 Feb 09:00PM
0065,470564,Q001040D024740000470564202102170832B01B0102,20032476,0065,B01B0102,8851989060569,8851989060569,8851989060569,8851989060569,ดีนี่เฮดทูโทสีชมพู 200มล,24,32.51,17 Feb 09:00PM
0066,470564,Q001040D024740000470564202102170832B01B0102,20032476,0066,B01B0102,8858843204367,8858843204367,8858843204367,8858843204367,เฟรชพลัสผ้าเช็ดแบบเปียก 80แผ่น,24,37.82,17 Feb 09:04PM
0067,470564,Q001040D024740000470564202102170832B01B0102,20032476,0067,B01B0102,8851989065236,8851989065236,8851989065236,8851989065236,ดีนี่คิดส์เฮดทูโทสีฟ้า 200มล,21,30.68,17 Feb 09:05PM
0068,470564,Q001040D024740000470564202102170832B01B0102,20032476,0068,B01B0102,8851932416979,8851932416979,8851932416979,8851932416979,ซันซิลแชมพูอัลมอนด์ฮันนี 380มล,3,112.29,17 Feb 09:05PM
0069,470564,Q001040D024740000470564202102170832B01B0102,20032476,0069,B01B0102,8851932378468,8851932378468,8851932378468,8851932378468,ซันซิลครีมนวดเนเชออัลมอน 320มล,6,112.27,17 Feb 09:05PM
0070,470564,Q001040D024740000470564202102170832B01B0102,20032476,0070,B01B0102,4902430511551,4902430511551,4902430511551,4902430511551,ออรัลบีบ้วนปากดีพคลีน 500มล,6,80.63,17 Feb 09:05PM
0071,470564,Q001040D024740000470564202102170832B01B0102,20032476,0071,B01B0102,8851989034003,8851989034003,8851989034003,8851989034003,ไฟล์ไลน์อโรม่าชมพู 450มล,12,30.21,17 Feb 09:06PM
0072,470564,Q001040D024740000470564202102170832B01B0102,20032476,0072,B01B0102,4902430777681,4902430777681,4902430777681,4902430777681,แพนทีนครีมนวดโกลเวทตี้ 530มล,12,187.73,17 Feb 09:06PM
0073,470564,Q001040D024740000470564202102170832B01B0102,20032476,0073,B01B0102,4902430919388,4902430919388,4902430919388,4902430919388,ออรัลบีบ้วนปากเอ็กซ์ตร้า 500มล,6,80.63,17 Feb 09:06PM
